id,aircraft,flight_date,damage,airline,state,phase_of_flight,reported_date,bird_size,cost,feet_above_ground
2275,Airplane,2000-07-02,No damage,SOUTHWEST AIRLINES,California,Approach,2000-07-02,Small,0,100
2276,Airplane,2000-07-02,No damage,AMERICAN AIRLINES,California,Landing Roll,2000-07-02,Small,0,0
2277,Airplane,2000-07-02,No damage,COMAIR AIRLINES,Kentucky,Landing Roll,2000-07-02,Small,0,0
2278,Airplane,2000-07-02,No damage,AMERICAN AIRLINES,,Approach,2000-07-04,Small,0,200
2279,Airplane,2000-07-03,No damage,COMAIR AIRLINES,Missouri,Climb,,Small,0,20
2280,Airplane,2000-07-03,No damage,NORTHWEST AIRLINES,New York,Approach,,Small,0,50
2281,Airplane,2000-07-03,No damage,DELTA AIR LINES,Florida,Climb,,,0,900
2282,Airplane,2000-07-03,No damage,DELTA AIR LINES,Georgia,Climb,,Large,0,4000
2283,Airplane,2000-07-03,No damage,UNITED AIRLINES,,,,Medium,0,
2287,Airplane,2000-07-03,Caused damage,BUSINESS,Maryland,Landing Roll,,Large,13364,0
2288,Airplane,2000-07-03,Caused damage,BUSINESS,Texas,En Route,,,0,
2289,Airplane,2000-07-03,No damage,UNKNOWN,Missouri,Take-off run,2000-07-03,Small,0,0
2290,Airplane,2000-07-03,No damage,SOUTHWEST AIRLINES,Maryland,,2000-07-03,Medium,0,
2292,Airplane,2000-07-04,No damage,BUSINESS,Florida,Approach,,,0,50
2293,Airplane,2000-07-04,No damage,EXPRESSJET (CONTINENTAL EXPRS),Vermont,Approach,,Small,0,100
2294,Airplane,2000-07-04,No damage,UNITED AIRLINES,Colorado,Take-off run,,Medium,0,0
2295,Airplane,2000-07-04,No damage,AIR CANADA,Texas,Take-off run,,Medium,0,0
2296,Airplane,2000-07-04,No damage,NORTHWEST AIRLINES,California,Take-off run,,Medium,0,0
2297,Airplane,2000-07-04,No damage,ALASKA AIRLINES,Washington,Landing Roll,,Small,0,0
2298,Airplane,2000-07-04,No damage,PRIVATELY OWNED,Michigan,Climb,,Large,0,5
2299,Airplane,2000-07-04,No damage,AIR MIDWEST,Pennsylvania,Approach,,Large,0,10
2300,Airplane,2000-07-04,No damage,UNITED AIRLINES,,,,Medium,0,
2301,Airplane,2000-07-04,No damage,UNITED AIRLINES,,,,Medium,0,
2302,Airplane,2000-07-04,No damage,UNITED AIRLINES,,,,Medium,0,
2303,Airplane,2000-07-04,No damage,AMERICAN AIRLINES,Oregon,Approach,,Small,0,
2304,Airplane,2000-07-04,No damage,UNITED AIRLINES,Illinois,Approach,,Medium,0,
2306,Airplane,2000-07-04,No damage,AMERICA WEST AIRLINES,Nevada,Approach,2000-07-04,Small,0,100
2307,Airplane,2000-07-04,No damage,DELTA AIR LINES,Georgia,Climb,2000-07-05,Medium,0,7000
2308,Airplane,2000-07-04,No damage,DELTA AIR LINES,Tennessee,Approach,2000-08-05,Small,0,50
2309,Airplane,2000-07-04,No damage,MILITARY,Maine,Take-off run,2001-07-20,Medium,0,0
2310,Airplane,2000-07-05,No damage,UNITED AIRLINES,Ontario,Take-off run,,Small,0,0
2311,Airplane,2000-07-05,No damage,ATLANTIC COAST AIRLINES,DC,Climb,,Medium,0,75
2312,Airplane,2000-07-05,No damage,DELTA AIR LINES,Texas,Climb,,Small,0,13000
2313,Airplane,2000-07-05,No damage,BUSINESS,New York,Take-off run,,,0,0
2314,Airplane,2000-07-05,No damage,UNITED AIRLINES,,Landing Roll,,Medium,0,0
2315,Airplane,2000-07-05,No damage,AMERICAN EAGLE AIRLINES,Texas,Take-off run,,Small,0,0
2316,Airplane,2000-07-05,No damage,UNITED AIRLINES,,,,Medium,0,
2317,Airplane,2000-07-05,No damage,UNITED AIRLINES,,,,Medium,0,
2318,Airplane,2000-07-05,No damage,UNITED AIRLINES,,,,Medium,0,
2319,Airplane,2000-07-05,No damage,UNITED AIRLINES,,,,Medium,0,
2320,Airplane,2000-07-05,No damage,UNITED AIRLINES,California,Approach,,Medium,0,
2321,Airplane,2000-07-05,No damage,UNITED AIRLINES,,,,Small,0,
2324,Airplane,2000-07-05,No damage,CHINA SOUTHERN AIRLINES,Alaska,Climb,2000-07-05,Large,0,
2326,Airplane,2000-07-05,No damage,BUSINESS,Indiana,Take-off run,2000-07-07,Small,0,0
2327,Airplane,2000-07-05,No damage,MILITARY,West Virginia,Approach,2000-07-20,Small,0,50
2328,Airplane,2000-07-05,No damage,MILITARY,Colorado,Climb,2000-07-21,Small,0,50
2329,Airplane,2000-07-05,No damage,DELTA AIR LINES,Utah,Approach,2000-09-05,Medium,0,500
2330,Airplane,2000-07-05,No damage,AMERICAN EAGLE AIRLINES,Texas,Landing Roll,2001-02-15,Small,0,0
2331,Airplane,2000-07-05,No damage,MILITARY,Colorado,Climb,2001-07-20,Small,0,1000
2333,Airplane,2000-07-06,No damage,PRIVATELY OWNED,Massachusetts,Climb,,Small,0,300
2334,Airplane,2000-07-06,No damage,AIR ONTARIO,Pennsylvania,Landing Roll,,Small,0,0
2335,Airplane,2000-07-06,No damage,AMERICAN AIRLINES,Texas,Take-off run,,Small,0,0
2336,Airplane,2000-07-06,No damage,UNKNOWN,Florida,Climb,,Small,0,20
2337,Airplane,2000-07-06,No damage,SOUTHWEST AIRLINES,Oregon,Take-off run,,Small,0,0
2338,Airplane,2000-07-06,No damage,MIDWEST AIRLINES,Nebraska,Approach,,Small,0,1500
2339,Airplane,2000-07-06,No damage,AIR CANADA,Colorado,Approach,,Medium,0,400
2340,Airplane,2000-07-06,No damage,UNITED AIRLINES,California,Take-off run,,Medium,0,0
2341,Airplane,2000-07-06,No damage,UNITED AIRLINES,Ohio,Approach,,Small,0,600
2342,Airplane,2000-07-06,No damage,UNITED AIRLINES,Maryland,Take-off run,,Medium,0,0
2343,Airplane,2000-07-06,No damage,BUSINESS,Georgia,Approach,,Small,0,20
2344,Airplane,2000-07-06,No damage,AMERICAN AIRLINES,,Take-off run,,Small,0,0
2345,Airplane,2000-07-06,No damage,NORTHWEST AIRLINES,Tennessee,Landing Roll,,Small,0,0
2346,Airplane,2000-07-06,No damage,UNITED AIRLINES,,,,Medium,0,
2347,Airplane,2000-07-06,No damage,UNITED AIRLINES,,,,Medium,0,
2348,Airplane,2000-07-06,No damage,UNITED AIRLINES,,,,Medium,0,
2349,Airplane,2000-07-06,No damage,UNITED AIRLINES,,,,Medium,0,
2350,Airplane,2000-07-06,No damage,UNITED AIRLINES,,,,Medium,0,
2351,Airplane,2000-07-06,No damage,UNITED AIRLINES,Illinois,Climb,,Medium,0,
2352,Airplane,2000-07-06,No damage,UNITED AIRLINES,Illinois,,,Medium,0,
2353,Airplane,2000-07-06,No damage,HORIZON AIR,California,Approach,,Medium,0,
2358,Airplane,2000-07-06,No damage,EMERY WORLDWIDE,Virginia,Taxi,2000-07-06,Large,0,0
2359,Airplane,2000-07-06,No damage,AMERICAN AIRLINES,Illinois,Approach,2000-07-06,Medium,0,700
2360,Airplane,2000-07-06,No damage,GREAT LAKES AIRLINES,,,2000-07-06,Small,0,
2364,Airplane,2000-07-06,No damage,PRIVATELY OWNED,Ohio,Approach,2000-07-06,Large,0,15
2365,Airplane,2000-07-06,No damage,EXPRESSJET (CONTINENTAL EXPRS),Texas,Approach,2000-07-18,Small,0,1200
2366,Airplane,2000-07-06,Caused damage,BUSINESS,Pennsylvania,Approach,2000-07-26,Medium,0,300
2367,Airplane,2000-07-06,No damage,MILITARY,Texas,Take-off run,2000-08-16,Medium,0,0
2368,Airplane,2000-07-06,No damage,MILITARY,Illinois,Take-off run,2000-08-22,Medium,0,0
2369,Airplane,2000-07-06,No damage,MILITARY,Illinois,Take-off run,2001-07-20,Medium,0,0
2370,Airplane,2000-07-07,No damage,AIR MIDWEST,Florida,Taxi,,Small,0,0
2371,Airplane,2000-07-07,No damage,DELTA AIR LINES,Pennsylvania,Approach,,Small,0,100
2372,Airplane,2000-07-07,No damage,EXECUTIVE JET AVIATION,,,,Medium,0,
2373,Airplane,2000-07-07,No damage,UNITED AIRLINES,Colorado,Take-off run,,Medium,0,0
2374,Airplane,2000-07-07,No damage,UNITED AIRLINES,Maryland,Take-off run,,Medium,0,0
2375,Airplane,2000-07-07,No damage,EXPRESSJET (CONTINENTAL EXPRS),Virginia,Landing Roll,,Small,0,0
2376,Airplane,2000-07-07,No damage,DELTA AIR LINES,Florida,Landing Roll,,,0,0
2377,Airplane,2000-07-07,No damage,UNITED AIRLINES,,,,Medium,0,
2378,Airplane,2000-07-07,No damage,UNITED AIRLINES,,,,Medium,0,
2379,Airplane,2000-07-07,No damage,UNITED AIRLINES,,,,Medium,0,
2380,Airplane,2000-07-07,No damage,UNITED AIRLINES,,,,Medium,0,
2381,Airplane,2000-07-07,No damage,UNITED AIRLINES,,,,Medium,0,
2382,Airplane,2000-07-07,No damage,UNITED AIRLINES,,,,Small,0,
2383,Airplane,2000-07-07,No damage,UNITED AIRLINES,,Approach,,Medium,0,
2385,Airplane,2000-07-07,No damage,COMAIR AIRLINES,Indiana,Take-off run,2000-07-07,,0,0
2386,Airplane,2000-07-07,No damage,US AIRWAYS*,North Carolina,Take-off run,2000-07-07,Small,0,0
2387,Airplane,2000-07-07,No damage,UNITED AIRLINES,Maryland,Climb,2000-07-07,Small,0,100
2389,Airplane,2000-07-07,Caused damage,GREAT LAKES AIRLINES,Colorado,Approach,2000-07-07,Small,0,100
2390,Airplane,2000-07-07,No damage,AMERICAN AIRLINES,Alabama,Approach,2000-07-08,Small,0,100
2391,Airplane,2000-07-07,No damage,MILITARY,Alabama,Approach,2000-07-10,Small,0,1600
2393,Airplane,2000-07-07,No damage,MILITARY,Oklahoma,Take-off run,2000-08-08,Medium,0,0
2394,Airplane,2000-07-07,No damage,MILITARY,Ohio,Climb,2000-08-22,Small,0,700
2395,Airplane,2000-07-07,No damage,MILITARY,Colorado,Take-off run,2001-07-17,Medium,0,
2396,Airplane,2000-07-07,No damage,MILITARY,Maryland,Landing Roll,2001-07-31,Medium,0,
2397,Airplane,2000-07-07,No damage,MILITARY,Alabama,Approach,2001-08-02,Small,0,1900
2399,Airplane,2000-07-08,No damage,AMERICA WEST AIRLINES,California,Take-off run,,Small,0,0
2400,Airplane,2000-07-08,No damage,AMERICAN EAGLE AIRLINES,New York,Landing Roll,,,0,0
2401,Airplane,2000-07-08,No damage,EXECUTIVE JET AVIATION,Ohio,,,Medium,0,
2402,Airplane,2000-07-08,No damage,UNITED AIRLINES,Colorado,Take-off run,,Medium,0,0
2403,Airplane,2000-07-08,No damage,HORIZON AIR,California,Take-off run,,Small,0,0
2404,Airplane,2000-07-08,No damage,UNITED AIRLINES,,,,Medium,0,
2405,Airplane,2000-07-08,No damage,UNITED AIRLINES,California,Climb,,Small,0,
2406,Airplane,2000-07-08,No damage,UNITED AIRLINES,New York,Approach,,Small,0,
2410,Airplane,2000-07-08,No damage,UNITED AIRLINES,Washington,Approach,,Small,0,
2411,Airplane,2000-07-08,Caused damage,ASTAR AIR CARGO,,,,Medium,0,
2412,Airplane,2000-07-08,No damage,BUSINESS,Texas,Take-off run,2000-07-08,,0,0
2413,Airplane,2000-07-08,No damage,AMERICAN EAGLE AIRLINES,New York,Approach,2000-07-08,Medium,0,20
2414,Airplane,2000-07-08,No damage,MESABA AIRLINES,Wisconsin,Landing Roll,2000-07-08,Small,0,0
2415,Airplane,2000-07-08,No damage,HORIZON AIR,Washington,Approach,2000-07-08,Small,0,50
2416,Airplane,2000-07-08,Caused damage,US AIRWAYS*,North Carolina,Approach,2000-07-08,,0,200
2417,Airplane,2000-07-08,No damage,MILITARY,Michigan,Approach,2000-08-01,Small,0,300
2419,Airplane,2000-07-08,No damage,LUFTHANSA,Illinois,Take-off run,2005-11-23,,0,0
2420,Airplane,2000-07-09,No damage,UNITED AIRLINES,Illinois,Take-off run,,Medium,0,0
2421,Airplane,2000-07-09,No damage,UNITED AIRLINES,Colorado,Landing Roll,,,0,0
2422,Airplane,2000-07-09,No damage,BUSINESS,Washington,Take-off run,,Small,0,0
2423,Airplane,2000-07-09,No damage,UNITED AIRLINES,Oregon,Take-off run,,Small,0,0
2424,Airplane,2000-07-09,No damage,SOUTHWEST AIRLINES,Missouri,Take-off run,,Small,0,0
2425,Airplane,2000-07-09,No damage,NORTHWEST AIRLINES,Wisconsin,Take-off run,,,0,0
2426,Airplane,2000-07-09,No damage,UNITED AIRLINES,,,,Medium,0,
2427,Airplane,2000-07-09,No damage,UNITED AIRLINES,,,,Medium,0,
2428,Airplane,2000-07-09,No damage,BRITISH AIRWAYS,Washington,Approach,,Small,0,
2432,Airplane,2000-07-09,No damage,PRIVATELY OWNED,Minnesota,Climb,2000-07-09,,0,50
2433,Airplane,2000-07-09,No damage,BUSINESS,Florida,Landing Roll,2000-07-09,Small,0,0
2434,Airplane,2000-07-09,No damage,BUSINESS,New York,Landing Roll,2000-07-09,Medium,0,0
2435,Airplane,2000-07-09,No damage,DELTA AIR LINES,Georgia,Approach,2000-07-09,Small,0,75
2436,Airplane,2000-07-09,No damage,AMERICAN AIRLINES,Florida,Take-off run,2000-07-09,Small,0,0
2437,Airplane,2000-07-09,No damage,AMERICAN AIRLINES,Texas,Approach,2000-07-09,Medium,0,2000
2439,Airplane,2000-07-09,Caused damage,BUSINESS,Michigan,Take-off run,2000-07-09,Small,0,0
2440,Airplane,2000-07-09,Caused damage,BUSINESS,California,Take-off run,2000-07-09,Small,0,0
2441,Airplane,2000-07-09,No damage,SOUTHWEST AIRLINES,Missouri,Landing Roll,2000-07-10,Small,0,0
2443,Airplane,2000-07-10,No damage,MIDWEST AIRLINES,Nebraska,Landing Roll,,Small,0,0
2444,Airplane,2000-07-10,No damage,UNITED AIRLINES,California,Take-off run,,Medium,0,0
2445,Airplane,2000-07-10,No damage,AMERICAN AIRLINES,Texas,Landing Roll,,Medium,0,0
2446,Airplane,2000-07-10,No damage,CONTINENTAL AIRLINES,California,Climb,,Small,0,10
2448,Airplane,2000-07-10,No damage,UNITED AIRLINES,,,,Medium,0,
2449,Airplane,2000-07-10,No damage,UNITED AIRLINES,,,,Medium,0,
2450,Airplane,2000-07-10,No damage,UNITED AIRLINES,,,,Medium,0,
2451,Airplane,2000-07-10,No damage,UNITED AIRLINES,,,,Medium,0,
2454,Airplane,2000-07-10,No damage,AMERICA WEST AIRLINES,California,Climb,2000-07-10,Medium,0,200
2455,Airplane,2000-07-10,No damage,CANADIAN REGIONAL AIRLINES,North Carolina,Take-off run,2000-07-10,Small,0,0
2456,Airplane,2000-07-10,No damage,UNITED AIRLINES,DC,Landing Roll,2000-07-10,Medium,0,0
2457,Airplane,2000-07-10,No damage,AMERICA WEST AIRLINES,,,2000-07-10,Small,0,
2459,Airplane,2000-07-10,Caused damage,BUSINESS,New Jersey,Take-off run,2000-07-10,Medium,0,0
2460,Airplane,2000-07-10,No damage,BUSINESS,Massachusetts,Landing Roll,2000-07-11,Small,334,0
2462,Airplane,2000-07-10,No damage,MILITARY,Texas,Take-off run,2000-08-17,Medium,21,2
2464,Airplane,2000-07-10,No damage,MILITARY,Ohio,Approach,2001-07-17,Small,0,1000
2465,Airplane,2000-07-11,No damage,NORTHWEST AIRLINES,Tennessee,Approach,,Small,0,200
2466,Airplane,2000-07-11,No damage,PRO AIR,Michigan,Approach,,Small,0,20
2467,Airplane,2000-07-11,No damage,ATLANTIC SOUTHEAST,Florida,Landing Roll,,Small,0,0
2468,Airplane,2000-07-11,No damage,CANADIAN REGIONAL AIRLINES,North Carolina,,,Medium,0,
2469,Airplane,2000-07-11,No damage,NORTHWEST AIRLINES,Tennessee,Approach,,Small,0,100
2470,Airplane,2000-07-11,No damage,NORTHWEST AIRLINES,Louisiana,Take-off run,,Medium,0,0
2471,Airplane,2000-07-11,No damage,AIRNET EXPRESS,New Jersey,Take-off run,,Medium,0,0
2472,Airplane,2000-07-11,No damage,AMERICAN AIRLINES,Florida,Approach,,Medium,0,180
2473,Airplane,2000-07-11,No damage,NORTHWEST AIRLINES,Michigan,Climb,,Medium,0,1100
2474,Airplane,2000-07-11,No damage,BUSINESS,,Approach,,Medium,0,
2475,Airplane,2000-07-11,No damage,UNITED AIRLINES,,,,Medium,0,
2476,Airplane,2000-07-11,No damage,UNITED AIRLINES,,,,Medium,0,
2477,Airplane,2000-07-11,No damage,UNITED AIRLINES,Illinois,Approach,,Medium,0,
2483,Airplane,2000-07-11,Caused damage,UNITED AIRLINES,,,,Medium,0,
2484,Airplane,2000-07-11,No damage,BUSINESS,Florida,Landing Roll,2000-07-11,,0,0
2487,Airplane,2000-07-11,Caused damage,PRIVATELY OWNED,Kansas,Take-off run,2000-07-16,Small,1069,0
2488,Airplane,2000-07-11,No damage,MILITARY,Texas,Approach,2000-08-17,Medium,0,300
2489,Airplane,2000-07-11,No damage,MILITARY,Texas,Climb,2000-08-17,Medium,21,200
2490,Airplane,2000-07-11,No damage,MILITARY,New Hampshire,Approach,2000-08-22,Small,0,100
2491,Airplane,2000-07-11,Caused damage,FEDEX EXPRESS,,,2003-02-17,Medium,0,
2492,Airplane,2000-07-12,No damage,SHUTTLE AMERICA,New Jersey,Take-off run,,Small,0,0
2493,Airplane,2000-07-12,No damage,AMERICAN AIRLINES,Pennsylvania,Climb,,Small,0,300
2494,Airplane,2000-07-12,No damage,SOUTHWEST AIRLINES,Alabama,Landing Roll,,Medium,0,0
2495,Airplane,2000-07-12,No damage,UNITED AIRLINES,,Landing Roll,,Medium,0,0
2496,Airplane,2000-07-12,No damage,NORTHWEST AIRLINES,South Dakota,Take-off run,,Medium,0,0
2497,Airplane,2000-07-12,No damage,UNITED AIRLINES,Colorado,Take-off run,,Medium,0,0
2498,Airplane,2000-07-12,No damage,UNITED AIRLINES,Colorado,Take-off run,,Medium,0,0
2499,Airplane,2000-07-12,No damage,ALOHA AIRLINES,Hawaii,Landing Roll,,Medium,0,0
2500,Airplane,2000-07-12,No damage,ALASKA AIRLINES,Oregon,Landing Roll,,Small,0,0
2501,Airplane,2000-07-12,No damage,ALASKA AIRLINES,California,Landing Roll,,,0,0
2502,Airplane,2000-07-12,No damage,UNITED AIRLINES,,,,Medium,0,2000
2503,Airplane,2000-07-12,No damage,UNITED AIRLINES,,,,Medium,0,
2504,Airplane,2000-07-12,No damage,UNITED AIRLINES,,,,Medium,0,
2505,Airplane,2000-07-12,No damage,UNITED AIRLINES,,,,Medium,0,
2506,Airplane,2000-07-12,No damage,UNITED AIRLINES,,Approach,,Medium,0,
2507,Airplane,2000-07-12,No damage,UNITED AIRLINES,,,,Medium,0,
2508,Airplane,2000-07-12,No damage,NORTHWEST AIRLINES,Michigan,Climb,,,0,
2510,Airplane,2000-07-12,No damage,AMERICAN AIRLINES,California,Landing Roll,,Small,0,0
2513,Airplane,2000-07-12,Caused damage,AMERICAN EAGLE AIRLINES,New York,Landing Roll,,Large,0,0
2514,Airplane,2000-07-12,Caused damage,PRIVATELY OWNED,California,Approach,,Small,0,50
2515,Airplane,2000-07-12,No damage,COMAIR AIRLINES,Kentucky,Take-off run,2000-07-12,Small,0,0
2516,Airplane,2000-07-12,No damage,AMERICAN AIRLINES,Michigan,Take-off run,2000-07-12,Small,0,0
2517,Airplane,2000-07-12,No damage,MIDWEST AIRLINES,Wisconsin,Landing Roll,2000-07-12,,0,0
2518,Airplane,2000-07-12,Caused damage,DELTA AIR LINES,Utah,Approach,2000-07-12,,0,700
2519,Airplane,2000-07-12,Caused damage,AMERICAN AIRLINES,Florida,Climb,2000-07-12,Large,0,2800
2520,Airplane,2000-07-12,No damage,BUSINESS,Minnesota,Take-off run,2000-07-13,Small,0,0
2521,Airplane,2000-07-12,Caused damage,AMERICA WEST AIRLINES,,,2000-07-13,Medium,0,
2522,Airplane,2000-07-12,No damage,MILITARY,Washington,Landing Roll,2000-07-13,Medium,0,0
2523,Airplane,2000-07-12,No damage,HORIZON AIR,Oregon,,2000-08-16,Small,0,
2525,Airplane,2000-07-12,No damage,MILITARY,Florida,Approach,2000-11-09,Medium,0,75
2526,Airplane,2000-07-12,No damage,MILITARY,Florida,Approach,2001-07-17,Large,0,75
2527,Airplane,2000-07-13,No damage,FEDEX EXPRESS,Kentucky,Climb,,,0,300
2528,Airplane,2000-07-13,No damage,EXPRESSJET (CONTINENTAL EXPRS),Michigan,Landing Roll,,Large,0,0
2529,Airplane,2000-07-13,No damage,NORTHWEST AIRLINES,Michigan,Approach,,Medium,0,800
2530,Airplane,2000-07-13,No damage,UNITED AIRLINES,Illinois,Landing Roll,,Medium,0,0
2531,Airplane,2000-07-13,No damage,DELTA AIR LINES,Tennessee,Take-off run,,Small,0,0
2532,Airplane,2000-07-13,No damage,NORTHWEST AIRLINES,Michigan,Approach,,,0,
2533,Airplane,2000-07-13,No damage,ATLANTIC COAST AIRLINES,Illinois,Climb,,Medium,0,
2534,Airplane,2000-07-13,No damage,DELTA AIR LINES,,,,Medium,0,
2535,Airplane,2000-07-13,No damage,UNITED AIRLINES,,,,Medium,0,
2536,Airplane,2000-07-13,No damage,UNITED AIRLINES,,,,Medium,0,
2537,Airplane,2000-07-13,No damage,UNITED AIRLINES,,,,Medium,0,
2538,Airplane,2000-07-13,No damage,UNITED AIRLINES,,,,Medium,0,
2539,Airplane,2000-07-13,No damage,UNITED AIRLINES,,,,Medium,0,
2540,Airplane,2000-07-13,No damage,UNITED AIRLINES,,,,Medium,0,
2541,Airplane,2000-07-13,No damage,UNITED AIRLINES,,,,Small,0,
2546,Airplane,2000-07-13,No damage,AIR GEORGIAN,Ohio,Landing Roll,2000-07-13,Small,0,0
2547,Airplane,2000-07-13,No damage,EXECUTIVE JET AVIATION,Ohio,Approach,2000-07-13,Small,0,800
2548,Airplane,2000-07-13,No damage,BUSINESS,Florida,Landing Roll,2000-07-13,,0,0
2555,Airplane,2000-07-13,No damage,AMERICAN AIRLINES,Prince Edward Island,Climb,2000-07-14,Large,0,1500
2556,Airplane,2000-07-13,No damage,MILITARY,New York,Approach,2000-07-20,Medium,0,300
2557,Airplane,2000-07-13,No damage,MILITARY,New York,Take-off run,2000-07-20,Medium,0,0
2558,Airplane,2000-07-13,No damage,HORIZON AIR,Oregon,Approach,2000-08-16,Small,0,200
2559,Airplane,2000-07-13,No damage,MILITARY,Pennsylvania,Climb,2000-08-22,Small,0,50
2560,Airplane,2000-07-13,No damage,MILITARY,Pennsylvania,Take-off run,2001-07-17,Medium,0,
2561,Airplane,2000-07-13,No damage,MILITARY,Oregon,Take-off run,2001-07-26,Medium,0,0
2562,Airplane,2000-07-14,No damage,SOUTHWEST AIRLINES,California,Take-off run,,Small,0,0
2563,Airplane,2000-07-14,No damage,GREAT LAKES AIRLINES,Iowa,Climb,,,0,200
2564,Airplane,2000-07-14,No damage,AMERICAN AIRLINES,Kentucky,Climb,,Small,0,4000
2565,Airplane,2000-07-14,No damage,EXECUTIVE JET AVIATION,,,,Medium,0,
2566,Airplane,2000-07-14,No damage,UNITED AIRLINES,Illinois,Take-off run,,Medium,0,0
2567,Airplane,2000-07-14,No damage,UNITED AIRLINES,California,Take-off run,,Small,0,0
2568,Airplane,2000-07-14,No damage,PIEDMONT AIRLINES,South Carolina,Take-off run,,Small,0,0
2569,Airplane,2000-07-14,No damage,UNITED AIRLINES,,,,Medium,0,
2570,Airplane,2000-07-14,No damage,UNITED AIRLINES,,,,Medium,0,
2571,Airplane,2000-07-14,No damage,UNITED AIRLINES,,,,Medium,0,
2572,Airplane,2000-07-14,No damage,UNITED AIRLINES,,,,Medium,0,
2573,Airplane,2000-07-14,No damage,UNITED AIRLINES,,,,Medium,0,
2574,Airplane,2000-07-14,No damage,UNITED AIRLINES,,,,Medium,0,
2575,Airplane,2000-07-14,No damage,UNITED AIRLINES,,,,Medium,0,
2576,Airplane,2000-07-14,No damage,UNITED AIRLINES,,,,Medium,0,
2581,Airplane,2000-07-14,Caused damage,UNITED AIRLINES,California,Approach,,Medium,0,
2582,Airplane,2000-07-14,Caused damage,AMERICAN AIRLINES,Illinois,Climb,,Medium,0,40
2583,Airplane,2000-07-14,No damage,AMERICAN AIRLINES,California,Landing Roll,2000-07-14,Medium,0,0
2584,Airplane,2000-07-14,No damage,SOUTHWEST AIRLINES,Nebraska,Approach,2000-07-14,Medium,0,500
2585,Airplane,2000-07-14,No damage,PAN AM,New Hampshire,Take-off run,2000-07-14,Small,0,0
2586,Airplane,2000-07-14,No damage,AMERICAN AIRLINES,Illinois,Approach,2000-07-14,Small,0,
2589,Airplane,2000-07-14,Caused damage,BUSINESS,Florida,En Route,2000-07-28,Large,535,1700
2591,Airplane,2000-07-15,No damage,ATLANTIC SOUTHEAST,Florida,Landing Roll,,Small,0,0
2592,Airplane,2000-07-15,No damage,AMERICA WEST AIRLINES,Arizona,,,Small,0,
2593,Airplane,2000-07-15,No damage,AMERICAN EAGLE AIRLINES,Texas,Take-off run,,Medium,0,0
2594,Airplane,2000-07-15,No damage,UNITED AIRLINES,Colorado,Take-off run,,Medium,0,0
2595,Airplane,2000-07-15,No damage,UNITED AIRLINES,Colorado,Take-off run,,Medium,0,0
2596,Airplane,2000-07-15,No damage,UNITED AIRLINES,DC,Landing Roll,,Small,0,0
2597,Airplane,2000-07-15,No damage,UNITED AIRLINES,,,,Medium,0,
2598,Airplane,2000-07-15,No damage,UNITED AIRLINES,,,,Medium,0,
2599,Airplane,2000-07-15,No damage,UNITED AIRLINES,,,,Medium,0,
2600,Airplane,2000-07-15,No damage,UNITED AIRLINES,,,,Medium,0,
2601,Airplane,2000-07-15,No damage,UNITED AIRLINES,DC,Approach,,Medium,0,
2602,Airplane,2000-07-15,No damage,UNITED AIRLINES,,Approach,,Medium,0,
2603,Airplane,2000-07-15,No damage,UNITED AIRLINES,,,,Medium,0,
2604,Airplane,2000-07-15,No damage,AMERICAN AIRLINES,New York,,,,0,
2608,Airplane,2000-07-15,No damage,COMAIR AIRLINES,,Landing Roll,2000-07-15,Small,267,0
2609,Airplane,2000-07-15,No damage,US AIRWAYS*,Pennsylvania,Take-off run,2000-07-15,Small,0,0
2611,Airplane,2000-07-15,No damage,MILITARY,New York,Approach,2000-07-17,Medium,0,70
2612,Airplane,2000-07-16,No damage,VANGUARD AIRLINES,Missouri,Landing Roll,,Medium,0,0
